date,open,high,low,close,volume
2022-03-19 19:00:00,2955.53,2956.93,2946.04,2949.38,19790.871
2022-03-19 20:00:00,2949.38,2967.51,2940.19,2952.78,37436.871
2022-03-19 21:00:00,2952.78,2963.19,2947.8,2949.0,19325.32
2022-03-19 22:00:00,2948.99,2949.0,2890.6,2934.55,125500.429
2022-03-19 23:00:00,2934.55,2954.54,2930.06,2950.0,47980.378
2022-03-20 00:00:00,2949.9,2965.0,2932.13,2938.92,53384.38
2022-03-20 01:00:00,2938.92,2941.56,2905.21,2926.73,101209.998
2022-03-20 02:00:00,2926.76,2931.83,2913.25,2918.97,35452.86
2022-03-20 03:00:00,2918.96,2936.55,2918.96,2932.73,37704.177
2022-03-20 04:00:00,2932.74,2935.0,2917.09,2918.41,26028.825
2022-03-20 05:00:00,2918.4,2931.38,2914.82,2929.08,30653.021
2022-03-20 06:00:00,2929.09,2935.0,2922.69,2922.69,23536.734
2022-03-20 07:00:00,2922.7,2928.27,2915.32,2925.0,22854.932
2022-03-20 08:00:00,2925.0,2930.96,2920.33,2925.29,22562.482
2022-03-20 09:00:00,2925.29,2927.33,2895.26,2919.93,75568.854
2022-03-20 10:00:00,2919.93,2925.0,2908.55,2915.33,31478.219
2022-03-20 11:00:00,2915.32,2920.0,2871.66,2886.64,64768.882
2022-03-20 12:00:00,2886.64,2899.1,2866.96,2891.1,110757.287
2022-03-20 13:00:00,2891.1,2894.99,2871.25,2873.97,68273.737
2022-03-20 14:00:00,2873.97,2886.42,2853.96,2862.99,87557.618
2022-03-20 15:00:00,2862.99,2869.88,2844.0,2854.42,78375.04
2022-03-20 16:00:00,2854.42,2880.0,2839.92,2848.9,100055.944
2022-03-20 17:00:00,2848.89,2852.49,2817.49,2826.22,97959.661
2022-03-20 18:00:00,2826.22,2844.18,2817.6,2843.62,54825.222
2022-03-20 19:00:00,2843.62,2879.11,2837.96,2874.86,75836.468
2022-03-20 20:00:00,2874.86,2911.99,2869.66,2872.25,104667.267
2022-03-20 21:00:00,2872.24,2888.55,2860.78,2879.41,47904.816
2022-03-20 22:00:00,2879.41,2884.72,2853.06,2875.99,48150.857
2022-03-20 23:00:00,2876.0,2876.24,2850.38,2860.47,37453.52
2022-03-21 00:00:00,2860.53,2871.38,2846.48,2869.38,42044.077
2022-03-21 01:00:00,2869.38,2876.41,2858.79,2864.8,36509.793
2022-03-21 02:00:00,2864.8,2871.38,2830.5,2843.1,88144.831
2022-03-21 03:00:00,2843.1,2852.2,2831.01,2843.06,52477.868
2022-03-21 04:00:00,2843.07,2848.49,2833.91,2844.99,31785.517
2022-03-21 05:00:00,2844.99,2872.19,2842.2,2868.26,45512.032
2022-03-21 06:00:00,2868.26,2876.09,2856.01,2859.96,47373.071
2022-03-21 07:00:00,2859.95,2895.82,2854.0,2889.08,81276.408
2022-03-21 08:00:00,2888.93,2901.0,2878.53,2880.44,60665.27
2022-03-21 09:00:00,2880.45,2915.45,2873.0,2911.51,71585.131
2022-03-21 10:00:00,2911.5,2920.0,2900.94,2909.44,63150.165
2022-03-21 11:00:00,2909.44,2924.0,2902.3,2905.24,52494.485
2022-03-21 12:00:00,2905.24,2918.32,2885.69,2912.02,82342.819
2022-03-21 13:00:00,2912.03,2944.75,2911.54,2912.88,128805.012
2022-03-21 14:00:00,2912.89,2925.25,2891.54,2923.5,144006.968
2022-03-21 15:00:00,2923.5,2956.99,2915.54,2954.13,160022.98
2022-03-21 16:00:00,2954.13,2960.0,2902.86,2905.3,157573.51
2022-03-21 17:00:00,2905.3,2928.05,2895.37,2919.54,110592.251
2022-03-21 18:00:00,2919.51,2925.76,2903.0,2903.9,46115.528
2022-03-21 19:00:00,2903.89,2919.06,2894.27,2917.13,56105.378
2022-03-21 20:00:00,2917.14,2923.46,2908.2,2908.23,29260.402
2022-03-21 21:00:00,2908.23,2920.55,2897.19,2919.74,34126.215
2022-03-21 22:00:00,2919.73,2921.28,2907.0,2907.0,21087.01
2022-03-21 23:00:00,2907.01,2911.33,2881.24,2889.08,43762.887
2022-03-22 00:00:00,2889.07,2906.8,2885.49,2902.97,41334.752
2022-03-22 01:00:00,2902.97,2912.07,2888.54,2897.17,33807.762
2022-03-22 02:00:00,2897.18,2977.81,2894.6,2962.96,208470.675
2022-03-22 03:00:00,2962.97,3038.97,2962.96,3007.33,220369.004
2022-03-22 04:00:00,3007.33,3055.9,3007.33,3028.3,145228.304
2022-03-22 05:00:00,3028.37,3032.65,3011.9,3013.24,64989.824
2022-03-22 06:00:00,3013.24,3013.53,2964.0,2984.43,140611.804
2022-03-22 07:00:00,2984.42,2996.77,2982.71,2992.79,45257.195
2022-03-22 08:00:00,2992.79,3026.21,2984.71,3013.71,106953.077
2022-03-22 09:00:00,3013.72,3016.25,2996.73,3006.01,43925.13
2022-03-22 10:00:00,3006.02,3021.99,3000.0,3018.98,51447.962
2022-03-22 11:00:00,3018.99,3026.21,3008.21,3020.5,56121.944
2022-03-22 12:00:00,3020.51,3027.92,2997.82,3009.89,60107.752
2022-03-22 13:00:00,3009.89,3014.85,2986.47,3001.97,72105.42
2022-03-22 14:00:00,3001.97,3029.48,3001.97,3007.53,87706.552
2022-03-22 15:00:00,3007.53,3017.9,3001.63,3002.17,43730.227
2022-03-22 16:00:00,3002.16,3012.98,2992.95,2998.45,47679.676
2022-03-22 17:00:00,2998.44,3011.3,2994.79,3006.42,36953.174
2022-03-22 18:00:00,3006.41,3009.95,2988.51,2999.8,37869.107
2022-03-22 19:00:00,2999.8,3013.62,2978.96,2982.71,66500.579
2022-03-22 20:00:00,2983.23,3007.6,2981.46,3000.79,45948.377
2022-03-22 21:00:00,3000.79,3015.0,2999.51,3014.82,24728.522
2022-03-22 22:00:00,3014.82,3014.82,2992.5,2999.56,29654.069
2022-03-22 23:00:00,2999.55,3000.37,2956.52,2968.49,86252.685
2022-03-23 00:00:00,2968.48,2979.06,2960.0,2973.42,54997.195
2022-03-23 01:00:00,2973.43,2973.43,2922.25,2957.99,109336.476
2022-03-23 02:00:00,2958.0,2992.88,2953.21,2974.56,82421.332
2022-03-23 03:00:00,2974.55,2979.41,2946.0,2946.01,46120.877
2022-03-23 04:00:00,2946.01,2958.62,2915.51,2936.47,101475.783
2022-03-23 05:00:00,2936.48,2949.9,2926.86,2946.5,40759.381
2022-03-23 06:00:00,2946.5,2961.0,2942.16,2955.17,49157.198
2022-03-23 07:00:00,2955.17,2957.18,2939.07,2947.45,52651.356
2022-03-23 08:00:00,2947.45,2960.0,2932.19,2954.31,65836.125
2022-03-23 09:00:00,2954.31,2961.56,2942.93,2954.5,46061.824
2022-03-23 10:00:00,2954.5,2971.78,2948.89,2958.38,53973.497
2022-03-23 11:00:00,2958.37,2961.13,2941.0,2948.0,51316.098
2022-03-23 12:00:00,2948.0,2965.0,2937.3,2961.33,70379.351
2022-03-23 13:00:00,2961.32,2967.72,2947.0,2951.15,58371.201
2022-03-23 14:00:00,2951.15,3004.49,2949.46,3001.13,136657.169
2022-03-23 15:00:00,3001.13,3038.38,2994.08,3029.63,167778.541
2022-03-23 16:00:00,3029.63,3043.69,3003.33,3014.01,119905.285
2022-03-23 17:00:00,3014.01,3016.86,2956.82,2963.52,142427.232
2022-03-23 18:00:00,2963.51,2973.0,2951.1,2953.29,80294.371
2022-03-23 19:00:00,2953.28,2973.55,2950.6,2961.41,55349.328
2022-03-23 20:00:00,2961.41,2986.52,2958.39,2980.31,45976.363
2022-03-23 21:00:00,2980.32,3003.0,2970.61,2995.98,32818.622
2022-03-23 22:00:00,2995.99,3015.0,2995.3,3003.37,38092.793
2022-03-23 23:00:00,3003.38,3038.02,2990.41,3035.55,79221.337
2022-03-24 00:00:00,3035.54,3082.79,3027.96,3048.58,198934.88
2022-03-24 01:00:00,3048.59,3051.17,3012.15,3026.59,112852.901
2022-03-24 02:00:00,3026.58,3034.85,3004.46,3031.7,62277.569
2022-03-24 03:00:00,3031.52,3040.95,3015.1,3016.69,46206.305
2022-03-24 04:00:00,3016.69,3028.94,3013.96,3025.43,40131.736
2022-03-24 05:00:00,3025.43,3051.35,3018.58,3045.86,53624.859
2022-03-24 06:00:00,3045.85,3071.05,3038.5,3055.78,91062.484
2022-03-24 07:00:00,3055.78,3056.0,3032.0,3037.37,58731.307
2022-03-24 08:00:00,3037.38,3055.0,3030.99,3047.64,58681.048
2022-03-24 09:00:00,3047.64,3067.94,3038.84,3047.49,88825.659
2022-03-24 10:00:00,3047.5,3062.13,3039.27,3053.01,53474.482
2022-03-24 11:00:00,3053.02,3063.42,3043.25,3047.99,62400.863
2022-03-24 12:00:00,3047.99,3056.65,3007.12,3012.01,132646.019
2022-03-24 13:00:00,3012.04,3032.78,3001.0,3026.88,118465.001
2022-03-24 14:00:00,3026.88,3080.0,3018.69,3077.59,171840.222
2022-03-24 15:00:00,3077.6,3129.75,3070.8,3114.23,314258.037
2022-03-24 16:00:00,3114.34,3121.61,3092.61,3108.9,107429.111
2022-03-24 17:00:00,3108.9,3122.65,3096.14,3097.23,69316.203
2022-03-24 18:00:00,3097.23,3106.75,3085.0,3106.45,60459.566
2022-03-24 19:00:00,3106.46,3122.08,3099.35,3107.44,51242.12
2022-03-24 20:00:00,3107.25,3110.33,3096.14,3103.18,34000.981
2022-03-24 21:00:00,3103.19,3109.1,3085.24,3106.63,36183.052
2022-03-24 22:00:00,3106.63,3118.0,3098.21,3109.52,29959.148
2022-03-24 23:00:00,3109.51,3112.94,3100.27,3109.89,28148.091
2022-03-25 00:00:00,3109.89,3113.36,3093.49,3103.12,36461.268
2022-03-25 01:00:00,3103.13,3155.0,3097.04,3123.68,101626.159
2022-03-25 02:00:00,3123.68,3132.8,3107.64,3122.37,61028.236
2022-03-25 03:00:00,3122.38,3136.52,3115.89,3135.8,32531.542
2022-03-25 04:00:00,3135.79,3144.49,3130.13,3143.09,46912.631
2022-03-25 05:00:00,3143.09,3147.41,3125.0,3125.3,42867.948
2022-03-25 06:00:00,3125.3,3145.0,3125.1,3142.41,46609.013
2022-03-25 07:00:00,3142.4,3145.99,3125.0,3128.01,72759.356
2022-03-25 08:00:00,3128.01,3129.45,3092.0,3124.82,120436.798
2022-03-25 09:00:00,3124.82,3143.96,3113.83,3134.63,62793.051
2022-03-25 10:00:00,3134.64,3160.09,3130.62,3147.34,71174.036
2022-03-25 11:00:00,3147.35,3178.77,3141.23,3167.23,118506.811
2022-03-25 12:00:00,3167.18,3195.0,3160.15,3182.9,118150.593
2022-03-25 13:00:00,3182.89,3186.91,3170.29,3175.39,96435.391
2022-03-25 14:00:00,3175.39,3183.0,3156.26,3171.42,99114.325
2022-03-25 15:00:00,3171.42,3172.95,3105.79,3120.27,263452.508
2022-03-25 16:00:00,3120.27,3138.61,3093.0,3094.97,156933.532
2022-03-25 17:00:00,3094.98,3105.6,3075.0,3102.29,135793.934
2022-03-25 18:00:00,3102.29,3131.66,3100.01,3122.03,116936.792
2022-03-25 19:00:00,3122.03,3123.89,3081.23,3114.09,82670.923
2022-03-25 20:00:00,3114.09,3128.67,3105.74,3123.41,42863.188
2022-03-25 21:00:00,3123.41,3123.42,3104.16,3121.69,27101.558
2022-03-25 22:00:00,3121.69,3121.94,3096.51,3098.14,26548.24
2022-03-25 23:00:00,3098.13,3108.19,3092.61,3101.37,27554.973
2022-03-26 00:00:00,3101.37,3116.0,3085.99,3089.43,44000.589
2022-03-26 01:00:00,3089.42,3108.83,3084.03,3104.83,34494.449
2022-03-26 02:00:00,3104.83,3110.99,3095.49,3100.19,25722.937
2022-03-26 03:00:00,3100.2,3111.93,3098.0,3107.25,20541.939
2022-03-26 04:00:00,3107.21,3114.12,3098.94,3110.44,26717.77
2022-03-26 05:00:00,3110.44,3127.0,3103.0,3123.85,36678.753
2022-03-26 06:00:00,3123.85,3129.91,3114.31,3119.48,33365.809
2022-03-26 07:00:00,3119.49,3137.66,3112.86,3132.35,36735.133
2022-03-26 08:00:00,3132.36,3135.77,3122.47,3129.6,32338.869
2022-03-26 09:00:00,3129.61,3129.78,3119.0,3127.13,18910.451
2022-03-26 10:00:00,3127.13,3128.83,3115.08,3122.45,23542.114
2022-03-26 11:00:00,3122.45,3138.53,3117.53,3121.61,36097.769
2022-03-26 12:00:00,3121.62,3125.87,3106.35,3124.0,57030.824
2022-03-26 13:00:00,3124.01,3127.94,3110.6,3111.23,32970.123
2022-03-26 14:00:00,3111.23,3117.51,3107.05,3116.82,26155.794
2022-03-26 15:00:00,3116.83,3125.3,3113.0,3114.81,29500.094
2022-03-26 16:00:00,3114.81,3124.42,3107.08,3123.25,27897.121
2022-03-26 17:00:00,3123.25,3127.74,3118.4,3118.44,20772.832
2022-03-26 18:00:00,3118.44,3126.09,3114.0,3124.0,16427.767
2022-03-26 19:00:00,3124.01,3125.62,3114.73,3121.94,17348.603
2022-03-26 20:00:00,3121.95,3152.24,3120.85,3142.01,85854.925
2022-03-26 21:00:00,3142.0,3143.87,3124.24,3137.23,33558.106
2022-03-26 22:00:00,3137.23,3146.24,3132.52,3132.91,18639.271
2022-03-26 23:00:00,3132.91,3149.37,3131.7,3143.47,25112.244
2022-03-27 00:00:00,3143.47,3151.67,3135.58,3148.53,36851.86
2022-03-27 01:00:00,3148.53,3154.41,3141.07,3147.75,36250.521
2022-03-27 02:00:00,3147.75,3170.0,3141.82,3154.71,55411.542
2022-03-27 03:00:00,3154.71,3155.2,3136.77,3142.7,28464.324
2022-03-27 04:00:00,3142.71,3149.39,3132.08,3137.74,30523.195
2022-03-27 05:00:00,3137.73,3145.72,3137.01,3138.29,14093.402
2022-03-27 06:00:00,3138.3,3157.97,3137.83,3148.28,32175.748
2022-03-27 07:00:00,3148.27,3158.41,3145.32,3153.68,23325.394
2022-03-27 08:00:00,3153.69,3157.77,3141.61,3142.24,30547.626
2022-03-27 09:00:00,3142.25,3151.55,3139.56,3140.06,21765.922
2022-03-27 10:00:00,3140.05,3147.82,3137.97,3145.27,19241.658
2022-03-27 11:00:00,3145.27,3150.99,3140.5,3144.9,16609.677
2022-03-27 12:00:00,3144.89,3146.6,3125.26,3126.28,47575.553
2022-03-27 13:00:00,3126.28,3145.73,3125.26,3143.34,41542.324
2022-03-27 14:00:00,3143.34,3153.62,3140.0,3145.25,40538.816
2022-03-27 15:00:00,3145.25,3178.35,3140.0,3169.11,100089.337
2022-03-27 16:00:00,3169.11,3186.1,3163.42,3179.89,87588.911
2022-03-27 17:00:00,3179.88,3180.91,3170.11,3178.41,33725.01
2022-03-27 18:00:00,3178.42,3189.18,3175.0,3177.19,33331.936
2022-03-27 19:00:00,3177.2,3179.97,3171.81,3174.03,16090.272
2022-03-27 20:00:00,3174.03,3260.0,3162.16,3237.62,181549.142
2022-03-27 21:00:00,3237.62,3299.0,3222.51,3277.72,158268.06
2022-03-27 22:00:00,3277.72,3291.88,3261.4,3269.76,95079.462
2022-03-27 23:00:00,3269.76,3299.33,3266.35,3295.01,62557.101
2022-03-28 00:00:00,3295.01,3337.64,3274.3,3291.87,158400.429
2022-03-28 01:00:00,3291.87,3306.2,3283.8,3291.59,62326.981
2022-03-28 02:00:00,3291.59,3306.44,3291.2,3299.93,30392.117
2022-03-28 03:00:00,3299.93,3317.2,3299.6,3311.05,40035.202
2022-03-28 04:00:00,3311.04,3319.77,3299.46,3317.32,30481.263
2022-03-28 05:00:00,3317.32,3340.0,3314.31,3323.07,71559.224
2022-03-28 06:00:00,3323.08,3328.54,3303.24,3319.01,50331.906
2022-03-28 07:00:00,3319.01,3325.92,3312.87,3318.57,30584.822
2022-03-28 08:00:00,3318.57,3326.41,3305.0,3321.62,39087.503
2022-03-28 09:00:00,3321.62,3357.76,3321.62,3336.79,60254.304
2022-03-28 10:00:00,3336.79,3356.03,3334.18,3349.82,68679.18
2022-03-28 11:00:00,3349.82,3359.0,3339.18,3346.24,52026.213
2022-03-28 12:00:00,3346.24,3353.68,3330.0,3337.99,50634.829
2022-03-28 13:00:00,3338.0,3396.0,3334.2,3376.98,149038.878
2022-03-28 14:00:00,3376.98,3396.99,3355.0,3388.54,113894.176
2022-03-28 15:00:00,3388.55,3400.34,3355.91,3356.42,115419.638
2022-03-28 16:00:00,3356.41,3368.97,3333.0,3359.21,106882.852
2022-03-28 17:00:00,3359.2,3389.99,3346.0,3383.66,59038.235
2022-03-28 18:00:00,3383.66,3424.08,3374.28,3414.67,114899.257
2022-03-28 19:00:00,3414.68,3430.0,3396.4,3408.54,88810.683
2022-03-28 20:00:00,3408.54,3416.71,3396.89,3414.31,40310.999
2022-03-28 21:00:00,3414.31,3423.55,3362.71,3380.23,79600.996
2022-03-28 22:00:00,3380.23,3388.1,3362.38,3370.54,47595.943
2022-03-28 23:00:00,3370.53,3374.94,3315.34,3333.62,119865.325
2022-03-29 00:00:00,3333.62,3375.48,3330.32,3362.68,71898.617
2022-03-29 01:00:00,3362.77,3392.97,3357.7,3387.41,51790.717
2022-03-29 02:00:00,3387.41,3400.0,3372.7,3374.06,52884.311
2022-03-29 03:00:00,3374.06,3380.11,3367.33,3370.19,28201.131
2022-03-29 04:00:00,3370.2,3393.02,3369.18,3387.87,38556.936
2022-03-29 05:00:00,3387.88,3413.29,3386.34,3403.47,57934.953
2022-03-29 06:00:00,3403.46,3422.85,3400.4,3413.84,62825.603
2022-03-29 07:00:00,3413.8,3413.81,3385.41,3386.18,63135.735
2022-03-29 08:00:00,3386.17,3418.28,3384.0,3411.33,56018.727
2022-03-29 09:00:00,3411.34,3446.0,3407.54,3425.32,111753.159
2022-03-29 10:00:00,3425.33,3436.27,3412.08,3431.15,50922.926
2022-03-29 11:00:00,3431.15,3471.0,3424.79,3463.8,151430.118
2022-03-29 12:00:00,3463.79,3480.0,3456.71,3463.9,120369.5
2022-03-29 13:00:00,3463.9,3472.0,3423.86,3442.77,135346.168
2022-03-29 14:00:00,3442.77,3455.79,3430.04,3445.27,89433.575
2022-03-29 15:00:00,3445.27,3453.0,3392.24,3401.22,148936.199
2022-03-29 16:00:00,3401.22,3425.03,3367.14,3420.36,189112.265
2022-03-29 17:00:00,3420.36,3421.47,3380.45,3402.47,79470.103
2022-03-29 18:00:00,3402.46,3415.64,3396.6,3413.67,45932.058
2022-03-29 19:00:00,3413.68,3443.08,3410.87,3429.31,63446.485
2022-03-29 20:00:00,3429.33,3429.45,3385.16,3396.79,44103.844
2022-03-29 21:00:00,3396.79,3403.27,3360.0,3375.0,68133.868
2022-03-29 22:00:00,3375.01,3391.45,3336.0,3385.59,103871.924
2022-03-29 23:00:00,3385.58,3405.57,3375.49,3399.0,43432.628
2022-03-30 00:00:00,3399.0,3399.01,3355.27,3372.33,65761.933
2022-03-30 01:00:00,3372.34,3377.97,3332.0,3347.08,90521.421
2022-03-30 02:00:00,3347.08,3375.91,3341.47,3368.81,45240.633
2022-03-30 03:00:00,3368.81,3387.59,3368.17,3383.11,42698.473
2022-03-30 04:00:00,3383.12,3392.55,3360.63,3371.45,42630.046
2022-03-30 05:00:00,3371.46,3408.34,3367.12,3404.84,58517.586
2022-03-30 06:00:00,3404.83,3417.35,3392.0,3403.55,56156.183
2022-03-30 07:00:00,3403.54,3415.0,3393.79,3407.51,44718.481
2022-03-30 08:00:00,3407.52,3409.84,3385.62,3402.18,58630.148
2022-03-30 09:00:00,3402.18,3404.64,3380.06,3387.04,41094.665
2022-03-30 10:00:00,3387.04,3403.71,3379.52,3398.02,41628.702
2022-03-30 11:00:00,3398.17,3419.52,3384.0,3406.99,73519.384
2022-03-30 12:00:00,3407.0,3409.7,3388.0,3400.58,47787.454
2022-03-30 13:00:00,3400.57,3401.89,3359.32,3369.62,102777.517
2022-03-30 14:00:00,3369.61,3385.13,3351.76,3372.95,108066.349
2022-03-30 15:00:00,3372.95,3384.62,3345.0,3381.1,88818.76
2022-03-30 16:00:00,3381.11,3403.71,3373.63,3394.35,72715.952
2022-03-30 17:00:00,3394.34,3439.68,3388.01,3435.82,97880.273
2022-03-30 18:00:00,3435.83,3447.74,3393.79,3396.19,90694.012
2022-03-30 19:00:00,3396.16,3396.17,3371.15,3394.08,89720.012
2022-03-30 20:00:00,3394.08,3412.86,3385.41,3412.14,44678.147
2022-03-30 21:00:00,3412.13,3413.94,3380.81,3387.08,32161.965
2022-03-30 22:00:00,3387.08,3395.65,3370.01,3389.24,46116.692
2022-03-30 23:00:00,3389.24,3394.41,3376.11,3385.1,29834.631
2022-03-31 00:00:00,3385.09,3409.78,3377.35,3398.67,43869.14
2022-03-31 01:00:00,3398.67,3423.24,3398.25,3419.95,36374.02
2022-03-31 02:00:00,3419.95,3422.4,3401.24,3404.08,24228.047
2022-03-31 03:00:00,3404.07,3411.85,3391.35,3396.78,29912.605
2022-03-31 04:00:00,3396.77,3409.0,3388.0,3390.01,31693.279
2022-03-31 05:00:00,3390.01,3403.38,3385.39,3393.2,38386.45
2022-03-31 06:00:00,3393.2,3403.73,3388.56,3399.14,21734.192
2022-03-31 07:00:00,3399.15,3403.58,3391.75,3401.23,18565.641
2022-03-31 08:00:00,3401.2,3413.32,3395.09,3405.87,47459.188
2022-03-31 09:00:00,3405.87,3422.51,3397.25,3416.57,40546.478
2022-03-31 10:00:00,3416.58,3426.77,3410.0,3415.78,46200.142
2022-03-31 11:00:00,3415.71,3416.55,3398.44,3408.5,37460.368
2022-03-31 12:00:00,3408.5,3444.6,3402.16,3427.37,93745.668
2022-03-31 13:00:00,3427.22,3441.99,3376.15,3378.56,151906.634
2022-03-31 14:00:00,3378.57,3383.73,3333.99,3378.94,262592.274
2022-03-31 15:00:00,3378.85,3388.0,3344.17,3349.48,103845.184
2022-03-31 16:00:00,3349.47,3354.11,3265.76,3270.82,313396.873
2022-03-31 17:00:00,3270.83,3302.37,3265.99,3295.01,120621.612
2022-03-31 18:00:00,3295.0,3307.76,3260.84,3307.58,92101.07
2022-03-31 19:00:00,3307.59,3310.69,3281.55,3282.42,73310.401
2022-03-31 20:00:00,3282.81,3302.93,3277.83,3298.07,52985.689
2022-03-31 21:00:00,3298.07,3305.32,3286.19,3286.2,23177.581
2022-03-31 22:00:00,3286.19,3291.77,3272.94,3289.17,42148.138
2022-03-31 23:00:00,3289.18,3296.05,3261.69,3281.43,69214.08
2022-04-01 00:00:00,3281.43,3307.59,3271.9,3299.19,69356.244
2022-04-01 01:00:00,3299.19,3299.19,3241.0,3256.11,96035.975
2022-04-01 02:00:00,3256.12,3261.69,3210.06,3225.42,157000.002
2022-04-01 03:00:00,3225.41,3249.99,3218.9,3249.72,71891.908
2022-04-01 04:00:00,3249.73,3257.83,3245.73,3246.68,42697.101
2022-04-01 05:00:00,3246.69,3265.55,3241.92,3249.97,43531.778
2022-04-01 06:00:00,3249.97,3263.74,3243.33,3261.66,37975.685
2022-04-01 07:00:00,3261.67,3280.0,3259.36,3276.96,50946.148
2022-04-01 08:00:00,3276.97,3292.47,3275.34,3277.66,72524.274
2022-04-01 09:00:00,3277.66,3283.7,3266.82,3271.76,40205.886
2022-04-01 10:00:00,3271.76,3283.0,3266.04,3282.14,25834.861
2022-04-01 11:00:00,3282.15,3302.82,3277.68,3283.41,70167.129
2022-04-01 12:00:00,3283.42,3312.0,3260.64,3306.38,125422.449
2022-04-01 13:00:00,3306.4,3365.0,3305.88,3347.65,184248.906
2022-04-01 14:00:00,3347.85,3425.0,3347.06,3420.5,216382.2
2022-04-01 15:00:00,3420.51,3458.0,3412.79,3432.2,226633.913
2022-04-01 16:00:00,3432.2,3445.88,3408.36,3408.71,115528.449
2022-04-01 17:00:00,3408.71,3475.0,3404.1,3468.86,146409.856
2022-04-01 18:00:00,3468.86,3483.12,3445.52,3463.26,112170.987
2022-04-01 19:00:00,3463.26,3470.85,3445.0,3469.29,57271.727
2022-04-01 20:00:00,3469.28,3471.9,3437.28,3441.08,41205.514
2022-04-01 21:00:00,3441.07,3461.43,3440.36,3450.21,24477.492
2022-04-01 22:00:00,3450.22,3457.32,3431.31,3450.68,42473.524
2022-04-01 23:00:00,3450.68,3455.63,3425.78,3454.33,39372.111
2022-04-02 00:00:00,3454.33,3526.05,3438.34,3511.54,143708.107
2022-04-02 01:00:00,3511.54,3523.09,3467.05,3481.49,129957.748
2022-04-02 02:00:00,3481.5,3493.78,3444.03,3466.99,79564.252
2022-04-02 03:00:00,3466.99,3473.8,3451.82,3473.79,32146.058
2022-04-02 04:00:00,3473.8,3488.0,3461.5,3477.34,39506.601
2022-04-02 05:00:00,3477.44,3483.97,3463.59,3479.92,37314.004
2022-04-02 06:00:00,3479.92,3492.55,3468.72,3487.13,38688.849
2022-04-02 07:00:00,3487.13,3493.36,3469.61,3483.19,38053.065
2022-04-02 08:00:00,3483.18,3483.55,3468.02,3476.23,31090.95
2022-04-02 09:00:00,3476.23,3496.01,3470.51,3492.99,39552.963
2022-04-02 10:00:00,3492.99,3495.04,3474.34,3491.99,35804.172
2022-04-02 11:00:00,3491.99,3497.77,3484.42,3485.43,43433.487
2022-04-02 12:00:00,3485.43,3533.0,3461.86,3508.35,202955.3
2022-04-02 13:00:00,3508.34,3525.42,3496.7,3503.45,86604.158
2022-04-02 14:00:00,3503.44,3509.76,3479.7,3487.9,64177.938
2022-04-02 15:00:00,3487.89,3488.47,3444.0,3459.97,151255.967
2022-04-02 16:00:00,3459.97,3486.4,3447.78,3474.26,71283.665
2022-04-02 17:00:00,3474.26,3486.0,3464.32,3474.08,35345.656
2022-04-02 18:00:00,3474.08,3483.61,3430.2,3449.87,137442.637
2022-04-02 19:00:00,3449.86,3481.93,3448.17,3469.89,33073.092
2022-04-02 20:00:00,3469.88,3486.16,3452.37,3469.65,54036.487
2022-04-02 21:00:00,3469.65,3478.2,3450.01,3476.16,28500.239
2022-04-02 22:00:00,3476.16,3485.74,3454.04,3465.43,44436.786
2022-04-02 23:00:00,3465.44,3471.08,3432.73,3443.07,54482.179
2022-04-03 00:00:00,3443.06,3465.84,3439.85,3465.74,41139.306
2022-04-03 01:00:00,3465.73,3465.74,3411.9,3438.2,103529.723
2022-04-03 02:00:00,3438.19,3449.49,3427.8,3430.2,33676.913
2022-04-03 03:00:00,3430.19,3461.58,3426.28,3454.87,34310.425
2022-04-03 04:00:00,3454.95,3475.03,3450.67,3475.02,41089.942
2022-04-03 05:00:00,3475.02,3481.6,3470.0,3475.8,37940.984
2022-04-03 06:00:00,3475.8,3508.26,3470.28,3504.93,95063.278
2022-04-03 07:00:00,3504.94,3507.5,3480.92,3489.14,45844.962
2022-04-03 08:00:00,3489.14,3497.48,3472.0,3474.99,36250.18
2022-04-03 09:00:00,3474.99,3511.39,3470.0,3494.0,66281.961
2022-04-03 10:00:00,3494.0,3498.24,3476.75,3483.18,41079.662
2022-04-03 11:00:00,3483.18,3491.25,3471.01,3483.68,37291.357
2022-04-03 12:00:00,3483.67,3501.02,3476.68,3492.1,48038.879
2022-04-03 13:00:00,3492.11,3513.74,3485.5,3496.41,61942.004
2022-04-03 14:00:00,3496.4,3512.69,3480.0,3511.96,46721.656
2022-04-03 15:00:00,3511.96,3519.92,3496.79,3498.24,75596.871
2022-04-03 16:00:00,3498.24,3515.75,3482.29,3487.17,63713.952
2022-04-03 17:00:00,3487.08,3493.6,3477.0,3491.58,34070.229
2022-04-03 18:00:00,3491.58,3520.0,3486.39,3507.71,55096.101
2022-04-03 19:00:00,3507.71,3515.55,3485.23,3486.33,51977.911
2022-04-03 20:00:00,3486.32,3503.0,3485.05,3491.01,26989.786
2022-04-03 21:00:00,3491.01,3526.48,3487.02,3526.48,59150.412
2022-04-03 22:00:00,3526.4,3580.0,3514.74,3544.08,199303.19
2022-04-03 23:00:00,3544.08,3545.91,3508.87,3520.76,95128.82
2022-04-04 00:00:00,3520.65,3522.42,3467.0,3473.83,137229.16
2022-04-04 01:00:00,3474.1,3493.34,3471.23,3484.86,54120.128
2022-04-04 02:00:00,3484.81,3502.66,3476.5,3500.73,35927.244
